story_id,comment_id,parent_id,text,author,rating,post_url,post_title
14059469,395369294,0,,Salyakin,,https://pikabu.ru/story/otvet_na_post_ostalos_tolko_teoriyu_po_biletam_sdat_i_vsyo_14059469,Ответ на пост «Осталось только теорию по билетам сдать и всё...»
14059469,395366699,0,,FebruaryDownpou,,https://pikabu.ru/story/otvet_na_post_ostalos_tolko_teoriyu_po_biletam_sdat_i_vsyo_14059469,Ответ на пост «Осталось только теорию по билетам сдать и всё...»
14059469,395366473,0,,UltraMartyn,0,https://pikabu.ru/story/otvet_na_post_ostalos_tolko_teoriyu_po_biletam_sdat_i_vsyo_14059469,Ответ на пост «Осталось только теорию по билетам сдать и всё...»
14059466,395366193,0,Камызяки: - Let's go!,HappyLesnik86,1,https://pikabu.ru/story/kamyizyakskiy_tornado_14059466,Камызякский торнадо
14059465,395370035,0,убери ИИ картинки. мало фото что ли в нете,COL15,,https://pikabu.ru/story/arkticheskie_tanki_karelskogo_fronta_kak_oleni_spasali_boytsov_v_zapolyare_14059465,Арктические «танки» Карельского фронта: как олени спасали бойцов в Заполярье
14059465,395365722,0,"Ребята, спасибо за внимание к посту! Я не ради рекламы, просто искренне горю темой Карельского фронта. Сам родился в Северной Карелии, в небольшом поселке Чупа Лоухского района, и люблю свой край всем сердцем! Если у кого-то есть деды, воевавшие там, делитесь историями в комментах, очень интересно почитать! Заранее спасибо за поддержку!",NorthKarel,0,https://pikabu.ru/story/arkticheskie_tanki_karelskogo_fronta_kak_oleni_spasali_boytsov_v_zapolyare_14059465,Арктические «танки» Карельского фронта: как олени спасали бойцов в Заполярье
14059464,395365639,0,Ндаа... оттуда ещё и постучали.,Waleg8,4,https://pikabu.ru/story/avito_yeto_prikol_14059464,"Авито, это прикол?"
14059464,395369017,0,"Только что зашёл поверить, у меня такого нет. пока нет...",bredmaker,,https://pikabu.ru/story/avito_yeto_prikol_14059464,"Авито, это прикол?"
14059464,395368276,0,"Смотрю их очень интересует документы и биометрия. Какая-то частная лавочка, обычная барахолка, слишком дохуя себе позволять начала.",user11897108,,https://pikabu.ru/story/avito_yeto_prikol_14059464,"Авито, это прикол?"
14059464,395367544,0,"Прикинь, при продаже за самовывоз тоже надбавка, не только за доставку. Вот этого я не понимаю",joshkinkot76,,https://pikabu.ru/story/avito_yeto_prikol_14059464,"Авито, это прикол?"
14059464,395367157,0,"А на автору - бесплатно? Может тогда, ну её нах, авито это, контору пи...расов?",user6598118,,https://pikabu.ru/story/avito_yeto_prikol_14059464,"Авито, это прикол?"
14059464,395365462,0,Однако!..,Bulgakov50,0,https://pikabu.ru/story/avito_yeto_prikol_14059464,"Авито, это прикол?"
14059462,395366195,0,,SandaiKitetsu,2,https://pikabu.ru/story/laufey_14059462,Laufey
14059460,395365600,0,"Простите, а можно узреть фотооригинал этого божественного создания? И, разумеется, если можно, то и Художника?",Xanthippe,1,https://pikabu.ru/story/every_night_in_my_dreams_i_see_you_i_feel_you_14059460,"Every night in my dreams I see you, I feel you..."
14059502,395366774,0,"Давным-давно в каком-то колхозе засел в грязи на девятке. Проезжающий мимо джигит предложил помощь и привязал машину к хвосту своей лошади. Тащил, тащил, не вытащил. Пришлось искать трактор.",Parschivets,,https://pikabu.ru/story/plyus_dve_loshadinyie_silyi_14059502,Плюс две лошадиные силы
14059501,395367353,0,так вот где они гнездятся и выводят потомство .,FebruaryDownpou,,https://pikabu.ru/story/vecher_v_bare_14059501,Вечер в баре
14059501,395367249,0,Жаль пианино был закрыт. Так и слышится звуки завершающегося аккорда,m.snow,,https://pikabu.ru/story/vecher_v_bare_14059501,Вечер в баре
14059499,395366902,0,,axis76,,https://pikabu.ru/story/klassika_vsegda_aktualna_14059499,Классика всегда актуальна
14059499,395366705,0,Только ничего не изменится.,yngern,,https://pikabu.ru/story/klassika_vsegda_aktualna_14059499,Классика всегда актуальна
14059497,395367822,0,"Расходиться обиженными спасибами, это мы умеем, можем, практикуем",Dust.In.The.Wind,,https://pikabu.ru/story/i_vsyo_lilsya_svetopad_na_gorod_14059497,И всё лился светопад на город
14059497,395368056,0,Белые ночи - это романтика!,user8366694,,https://pikabu.ru/story/i_vsyo_lilsya_svetopad_na_gorod_14059497,И всё лился светопад на город
14059497,395370006,0,"Летучих козлов, это точно.",Strmbrd,,https://pikabu.ru/story/i_vsyo_lilsya_svetopad_na_gorod_14059497,И всё лился светопад на город
14059497,395369490,0,"Как я люблю читать Ваши истории с удивительным словообразованием. Всё понятно и, в то же время, очаровательно своей инакостью и футуристичностью",user6247870,,https://pikabu.ru/story/i_vsyo_lilsya_svetopad_na_gorod_14059497,И всё лился светопад на город
14059497,395369464,0,"постфакаптум Как всегда, нашла для себя новое классное слово 😁",hellmouse666,,https://pikabu.ru/story/i_vsyo_lilsya_svetopad_na_gorod_14059497,И всё лился светопад на город
14059496,395366602,0,Спартак - шампиньон!,DrZ10,1,https://pikabu.ru/story/vrode_pravilnyiy_perevod_14059496,Вроде правильный перевод?
14059496,395368203,0,Шампиньоны - это любители шампанского.,LuckyPenny,,https://pikabu.ru/story/vrode_pravilnyiy_perevod_14059496,Вроде правильный перевод?
14059496,395367453,0,Где вторая Н нашлась? Шампионсы же!,Tigris2,,https://pikabu.ru/story/vrode_pravilnyiy_perevod_14059496,Вроде правильный перевод?
14059496,395366412,0,Это и есть правильный перевод,grabador,0,https://pikabu.ru/story/vrode_pravilnyiy_perevod_14059496,Вроде правильный перевод?
14059495,395369963,0,А поёт она песни Егора Летова... :),Nemo.2013,,https://pikabu.ru/story/ya_schastliva_kogda_poyu_14059495,"Я счастлива, когда пою"
14059500,395367015,0,Хули ты пиздишь дура? Где твоя нефть? Где НПЗ (сгорели что ли?). Где бензин в регионах (в Крыму например)?,500InternalUser,,https://pikabu.ru/story/poka_politiki_igrayut_v_voynu_rossiyskaya_neft_pechataet_dengi_14059500,"Пока политики играют в войну, российская нефть печатает деньги"
14059428,395365651,0,"@moderator , тс опять намеренно теги нейросетей игнорирует",tungus1980,0,https://pikabu.ru/story/moya_byivshaya_nachalnitsa_galina_mikhaylovna_morgenshteyn_i_egor_letov_na_vstreche_v_omske_v_2005m_gode_14059428,Моя бывшая начальница Галина Михайловна Моргенштейн и Егор Летов на встрече в Омске в 2005м годе
14059428,395364053,0,Набиулина?,User18917110,0,https://pikabu.ru/story/moya_byivshaya_nachalnitsa_galina_mikhaylovna_morgenshteyn_i_egor_letov_na_vstreche_v_omske_v_2005m_gode_14059428,Моя бывшая начальница Галина Михайловна Моргенштейн и Егор Летов на встрече в Омске в 2005м годе
14059421,395363512,0,А зачем ей ошейник?,aqredate,1,https://pikabu.ru/story/nu_tipa_glavnaya_novost_14059421,Ну типа главная новость
14059421,395365505,0,"@moderator , тс флудит, намеренно игнорирует тэги - можно ему профилактическую беседу устроить?",tungus1980,0,https://pikabu.ru/story/nu_tipa_glavnaya_novost_14059421,Ну типа главная новость
14059421,395363795,0,"@moderator , тег нейросеть отсутствует",tungus1980,,https://pikabu.ru/story/nu_tipa_glavnaya_novost_14059421,Ну типа главная новость
14059344,395362724,0,Интенсивная терапия,282828tt,1,https://pikabu.ru/story/chto_tam_s_nim_sobiralis_delat__14059344,Что там с ним собирались делать ?
14059344,395363456,0,У одного запрограммировано - спасти. У другого какая то шиза.,Dopaminum,0,https://pikabu.ru/story/chto_tam_s_nim_sobiralis_delat__14059344,Что там с ним собирались делать ?
14059344,395360895,0,Молодой и здоровый... только на запчасти.,NemezR,0,https://pikabu.ru/story/chto_tam_s_nim_sobiralis_delat__14059344,Что там с ним собирались делать ?
14059081,395354903,0,а в современной флэшке хрен карандашом перемотаешь,Robertogracias,0,https://pikabu.ru/story/da_da_peremotay_menya_14059081,"Да, да, перемотай меня"
14059081,395352750,0,Можно вставить в обе дырочки...,tafosid,0,https://pikabu.ru/story/da_da_peremotay_menya_14059081,"Да, да, перемотай меня"
14059081,395352634,0,... если сможешь.,Clash1982,0,https://pikabu.ru/story/da_da_peremotay_menya_14059081,"Да, да, перемотай меня"
14059081,395352373,0,Карандаш барма? 🤔,173PorteR,0,https://pikabu.ru/story/da_da_peremotay_menya_14059081,"Да, да, перемотай меня"
14059044,395352226,0,Лайфхак: придумай себе интересное занятие прямо сейчас.,Shoewreck,0,https://pikabu.ru/story/yeto_nazyivaetsya_stabilnostkotik_14059044,"Это называется стабильность,котик"
14058985,395349409,0,За белого толстого спящего котика зеленю неистово!,danila791,1,https://pikabu.ru/story/poka_kozhanyie_rabotayut_ya_kayfuyu_14058985,Пока кожаные работают я кайфую
14058980,395355723,0,Обычный краснодарский/кубанский грязевик. Что не так...,aRRRxip,4,https://pikabu.ru/story/globalnoe_poteplenie_14058980,Глобальное потепление
14058980,395349446,0,"Не знаю кто тамада, но конкурсы у него зачетные",IMI11,6,https://pikabu.ru/story/globalnoe_poteplenie_14058980,Глобальное потепление
14058980,395349990,0,,origins,1,https://pikabu.ru/story/globalnoe_poteplenie_14058980,Глобальное потепление
14058980,395369663,0,Да какая Кубань? Под Питером солевые.),UncleDeny,,https://pikabu.ru/story/globalnoe_poteplenie_14058980,Глобальное потепление
14058956,395350547,0,,SlavaWhite.78,7,https://pikabu.ru/story/memaseshnaya__cherepaseshnaya_14058956,Мемасешная — Черепасешная
14058956,395357956,0,,pingvinushko,6,https://pikabu.ru/story/memaseshnaya__cherepaseshnaya_14058956,Мемасешная — Черепасешная
14058956,395354566,0,,ManulVtule,6,https://pikabu.ru/story/memaseshnaya__cherepaseshnaya_14058956,Мемасешная — Черепасешная
14058956,395358697,0,,Dealt,3,https://pikabu.ru/story/memaseshnaya__cherepaseshnaya_14058956,Мемасешная — Черепасешная
14058956,395362850,0,,MarinaVRN,3,https://pikabu.ru/story/memaseshnaya__cherepaseshnaya_14058956,Мемасешная — Черепасешная
14058956,395350495,0,"О нет, рассада убежала!",Gothkidu,1,https://pikabu.ru/story/memaseshnaya__cherepaseshnaya_14058956,Мемасешная — Черепасешная
14058956,395368015,0,1 часть,Memnyichel574,,https://pikabu.ru/story/memaseshnaya__cherepaseshnaya_14058956,Мемасешная — Черепасешная
14058956,395362680,0,,Miamurrrr,0,https://pikabu.ru/story/memaseshnaya__cherepaseshnaya_14058956,Мемасешная — Черепасешная
14058956,395362510,0,,XBOCT.KOTA,0,https://pikabu.ru/story/memaseshnaya__cherepaseshnaya_14058956,Мемасешная — Черепасешная
14058956,395348455,0,https://vkvideo.ru/video-213648173_456244034 VK ● 1:04,Parph36,0,https://pikabu.ru/story/memaseshnaya__cherepaseshnaya_14058956,Мемасешная — Черепасешная
14058956,395366118,0,,Malica,,https://pikabu.ru/story/memaseshnaya__cherepaseshnaya_14058956,Мемасешная — Черепасешная
14058847,395348593,0,"4-5 всё же халтура. Некрон на некрона не особо похож, а Пертурабо (?) косплеит некрона",Aposimz,4,https://pikabu.ru/story/vyikhodnyie_memchiki_14058847,Выходные мемчики
14058847,395368993,0,"Интересно, а остальные из Big4 знают что господин Аврелиан водится с Тзинчем?",AndrewTee,,https://pikabu.ru/story/vyikhodnyie_memchiki_14058847,Выходные мемчики
14058847,395360905,0,смешное,user4531769,1,https://pikabu.ru/story/vyikhodnyie_memchiki_14058847,Выходные мемчики
14058847,395345591,0,А чего пепежабо на последних слайдах в некрона превращается?,CommanderDumbAss,1,https://pikabu.ru/story/vyikhodnyie_memchiki_14058847,Выходные мемчики
14058847,395347159,0,как всегда https://vk.com/video-231667456_456239047 против https://vkvideo.ru/video-231667456_456239052?t=5m3s VK ● 3:19 VK ● 0:00,Sadovod4,0,https://pikabu.ru/story/vyikhodnyie_memchiki_14058847,Выходные мемчики
14058829,395352577,0,Лол кек чебурек?),EvilGremlin,0,https://pikabu.ru/story/mem_dlya_sverkhrazumov_14058829,Мем для Сверхразумов
14058829,395350590,0,Кек Лол Арбидол.,spanic,0,https://pikabu.ru/story/mem_dlya_sverkhrazumov_14058829,Мем для Сверхразумов
14058698,395345223,0,,ilikedislike,2,https://pikabu.ru/story/biznesmen_14058698,Бизнесмен
14058698,395366134,0,... и немедленно накачался.,hodit.durachok,0,https://pikabu.ru/story/biznesmen_14058698,Бизнесмен
14058698,395341863,0,"О, у меня был такой коллега на работе. Я ему задал вопрос. А ему ты понравишься серьезному авторитету, которому невозможно отказать?",VladimirSeverov,0,https://pikabu.ru/story/biznesmen_14058698,Бизнесмен
14058652,395346125,0,Хрень какая то,Scuncc,2,https://pikabu.ru/story/kogda_tyi_byitovoy_invalid_14058652,Когда ты бытовой инвалид
14058652,395341081,0,Если покупать нормальные вещи то не придется жить с страхом окрашивания. Но это видимо недоступная магия.,KatzmannBro,2,https://pikabu.ru/story/kogda_tyi_byitovoy_invalid_14058652,Когда ты бытовой инвалид
14058652,395341271,0,Не переживай,Ethernet.ru,,https://pikabu.ru/story/kogda_tyi_byitovoy_invalid_14058652,Когда ты бытовой инвалид
14058646,395351148,0,"Литанию не прочитал, маслом не окропил. Какого еще результата ты ждал?",SailorZhabba,13,https://pikabu.ru/story/kogda_tyi_v_dushe_adeptus_mekhanikus_14058646,Когда ты в душе Адептус Механикусь
14058646,395340354,0,,MalazDan,21,https://pikabu.ru/story/kogda_tyi_v_dushe_adeptus_mekhanikus_14058646,Когда ты в душе Адептус Механикусь
14058646,395349336,0,Надо свечку зажечь,Shtirleckenny,4,https://pikabu.ru/story/kogda_tyi_v_dushe_adeptus_mekhanikus_14058646,Когда ты в душе Адептус Механикусь
14058646,395368667,0,Ну так если возмущаться на обычном человеческом языке то конечно ничего не будет. Все нормальные механикус знаю что молитву надо совершать через манифестацию на двоичном коде,AndrewTee,,https://pikabu.ru/story/kogda_tyi_v_dushe_adeptus_mekhanikus_14058646,Когда ты в душе Адептус Механикусь
14058646,395365051,0,Вентилятор гоняет по комнате воздух 35 градусов и ему не жарко?,NotHeHe,0,https://pikabu.ru/story/kogda_tyi_v_dushe_adeptus_mekhanikus_14058646,Когда ты в душе Адептус Механикусь
14058635,395345036,0,Держите нового министра войны к президенту ;),ekaslon,196,https://pikabu.ru/story/moshchnyiy_muzhik_byil_14058635,Мощный мужик был
14058635,395346574,0,"— Президент Бенсон, а где ваша первая леди? — Моя первая леди? А чёрт её знает! У меня было так много баб… Я невинность потерял в 15 лет, всех этих леди и не упомнишь. ©",GED1,126,https://pikabu.ru/story/moshchnyiy_muzhik_byil_14058635,Мощный мужик был
14058635,395347800,0,Он сам преклонялся перед президентом Фордом.,Ardein,76,https://pikabu.ru/story/moshchnyiy_muzhik_byil_14058635,Мощный мужик был
14058635,395346128,0,Парни погибли за родину. Пошлите цветы их тёлкам и шлюхам,tenglor,152,https://pikabu.ru/story/moshchnyiy_muzhik_byil_14058635,Мощный мужик был
14058635,395343523,0,Дуэйн Элизондо Маунтин-Дью Герберт Камачо тоже был хорош.,Milosh0bilich,207,https://pikabu.ru/story/moshchnyiy_muzhik_byil_14058635,Мощный мужик был
14058635,395345199,0,Ну и ЦРУ тогда еще,ekaslon,45,https://pikabu.ru/story/moshchnyiy_muzhik_byil_14058635,Мощный мужик был
14058635,395346797,0,,Enigman,39,https://pikabu.ru/story/moshchnyiy_muzhik_byil_14058635,Мощный мужик был
14058635,395345557,0,президент,Dr.Friend,33,https://pikabu.ru/story/moshchnyiy_muzhik_byil_14058635,Мощный мужик был
14058635,395345820,0,"Бедные зумеры, читающие этот пост на пикабу))",user11431207,50,https://pikabu.ru/story/moshchnyiy_muzhik_byil_14058635,Мощный мужик был
14058635,395345132,0,Министр связи,ekaslon,33,https://pikabu.ru/story/moshchnyiy_muzhik_byil_14058635,Мощный мужик был
14058635,395345447,0,и не называйте меня штолем (С),gloktar,16,https://pikabu.ru/story/moshchnyiy_muzhik_byil_14058635,Мощный мужик был
14058635,395347477,0,,karenass,15,https://pikabu.ru/story/moshchnyiy_muzhik_byil_14058635,Мощный мужик был
14058635,395346062,0,Издеваетесь? Вот лучший!,nekf2023,53,https://pikabu.ru/story/moshchnyiy_muzhik_byil_14058635,Мощный мужик был
14058635,395351850,0,"Да, хороший мужик был. Даже гимн на стадионе пел для всех собравшихся.",IlychLenin,14,https://pikabu.ru/story/moshchnyiy_muzhik_byil_14058635,Мощный мужик был
14058635,395349094,0,"- Что там? - Это Тупак Шакур, сэр! - Оо я знаю эту запись, чумовой музон!",user9645584,14,https://pikabu.ru/story/moshchnyiy_muzhik_byil_14058635,Мощный мужик был
14058635,395352595,0,"- Юные, пожилые, черные, белые, потомки коренных жителей… эй как вы там, эй как вы там, эй как вы там… дааааааа, ну ладно.",Bkmbx,10,https://pikabu.ru/story/moshchnyiy_muzhik_byil_14058635,Мощный мужик был
14058635,395345690,0,Этот тоже ничего!,Krisogon,24,https://pikabu.ru/story/moshchnyiy_muzhik_byil_14058635,Мощный мужик был
14058635,395349588,0,Этот тоже норм!,Tualua,6,https://pikabu.ru/story/moshchnyiy_muzhik_byil_14058635,Мощный мужик был
14058635,395355137,0,,miodios,5,https://pikabu.ru/story/moshchnyiy_muzhik_byil_14058635,Мощный мужик был
14058635,395348701,0,,MeTNC,5,https://pikabu.ru/story/moshchnyiy_muzhik_byil_14058635,Мощный мужик был
14058635,395346101,0,,strangers,9,https://pikabu.ru/story/moshchnyiy_muzhik_byil_14058635,Мощный мужик был
14058635,395346170,0,Этот лучше,HoBoper.1782,12,https://pikabu.ru/story/moshchnyiy_muzhik_byil_14058635,Мощный мужик был
14058635,395344569,0,Мне кажется его Джо Байден косплеил,FatherAnatoliy,20,https://pikabu.ru/story/moshchnyiy_muzhik_byil_14058635,Мощный мужик был
14058635,395364209,0,Есть и хорошее напутствие для следующих президентов:,Steve.B,4,https://pikabu.ru/story/moshchnyiy_muzhik_byil_14058635,Мощный мужик был
14058635,395356720,0,"С точки зрения американцев, так там каждый президент ахеренный. Делают всё, для того, чтобы чужие ресурсы работали на них. Прикрывая это «демократией». Нам бы таких.",fayruzov,4,https://pikabu.ru/story/moshchnyiy_muzhik_byil_14058635,Мощный мужик был
14058635,395352941,0,Утка крякает,RamseyBolton1987,4,https://pikabu.ru/story/moshchnyiy_muzhik_byil_14058635,Мощный мужик был
14058635,395345629,0,,Pokupay.nashe,7,https://pikabu.ru/story/moshchnyiy_muzhik_byil_14058635,Мощный мужик был
14058635,395354608,0,"Вот этого надо было в президенты США. Он бы показал этой Монике Левински, как надо!",AngryBaribal,3,https://pikabu.ru/story/moshchnyiy_muzhik_byil_14058635,Мощный мужик был
14058635,395349598,0,"""Отправьте цветы их жёнам и шлюхам.""",DrunkMast3r,3,https://pikabu.ru/story/moshchnyiy_muzhik_byil_14058635,Мощный мужик был
14058635,395351543,0,Вот максимально пафосный глава США,neympetr,5,https://pikabu.ru/story/moshchnyiy_muzhik_byil_14058635,Мощный мужик был
14058635,395348249,0,Мне кажется тут уже был такой же пост с такими же комментариями. Матрица глючит.,koxabet,4,https://pikabu.ru/story/moshchnyiy_muzhik_byil_14058635,Мощный мужик был
14058635,395345754,0,На фоне Трампа почти любой будет лучшим :D,hoochieman,4,https://pikabu.ru/story/moshchnyiy_muzhik_byil_14058635,Мощный мужик был
14058635,395348435,0,Интересно а в России есть фильмы где так же стебутся над российскими президентами?🤔,AlexSmirn,2,https://pikabu.ru/story/moshchnyiy_muzhik_byil_14058635,Мощный мужик был
14058635,395346346,0,Любой президент США - Империи Зла это преступник.,SNEGOVEY,2,https://pikabu.ru/story/moshchnyiy_muzhik_byil_14058635,Мощный мужик был
14058635,395352015,0,нынешний почти догнал по уровню идиотизма,Uncleyogurt007,1,https://pikabu.ru/story/moshchnyiy_muzhik_byil_14058635,Мощный мужик был
14058635,395349695,0,"О, спасибо, что напомнил, пошел качать голого пистолета",souldemeter,1,https://pikabu.ru/story/moshchnyiy_muzhik_byil_14058635,Мощный мужик был
14058635,395346862,0,Так тоже ж с ебанцой,user6660545,1,https://pikabu.ru/story/moshchnyiy_muzhik_byil_14058635,Мощный мужик был
14058635,395346378,0,"на сша кстати снимают сатирические фильмы, указывая на признаки фашизма(фашизм это плохо), критикуют общественное устройство и указывают на всякие плохие прецеденты и системы в обществе, которые ведут к нехорошему. и людей не сажают за это в тюрьму",Yokosuka,,https://pikabu.ru/story/moshchnyiy_muzhik_byil_14058635,Мощный мужик был
14058635,395370179,0,,fioletina,,https://pikabu.ru/story/moshchnyiy_muzhik_byil_14058635,Мощный мужик был
14058635,395370067,0,Трамп год назад тоже нашим слоном вроде как был,DobryjKolya,,https://pikabu.ru/story/moshchnyiy_muzhik_byil_14058635,Мощный мужик был
14058635,395370013,0,"Послать цветы их тёлкам, и шлюхам",lukcfire,,https://pikabu.ru/story/moshchnyiy_muzhik_byil_14058635,Мощный мужик был
14058635,395369771,0,Членс!! - А?,ArahisovoeMaslo,,https://pikabu.ru/story/moshchnyiy_muzhik_byil_14058635,Мощный мужик был
14058635,395368406,0,,BOBAH.1,,https://pikabu.ru/story/moshchnyiy_muzhik_byil_14058635,Мощный мужик был
14058635,395366488,0,"- Сэр! Это срочно! Вы должны это услышать - ...Что это? - Это Тупак Шакур, сэр - Убойная херь - Ага, качает...(С)",Bluesnow,0,https://pikabu.ru/story/moshchnyiy_muzhik_byil_14058635,Мощный мужик был
14058635,395366428,0,"Тот момент, что он как будто бы моложе нашего",Goriko200,0,https://pikabu.ru/story/moshchnyiy_muzhik_byil_14058635,Мощный мужик был
14058635,395365381,0,И самый лучший полицейский.,Harickii1980,0,https://pikabu.ru/story/moshchnyiy_muzhik_byil_14058635,Мощный мужик был
14058635,395364263,0,"Но он же из пальца ссал, как инопланетяне!!!",Hydrayozh,0,https://pikabu.ru/story/moshchnyiy_muzhik_byil_14058635,Мощный мужик был
14058635,395361828,0,Он единственный нормальный американец!,KOT71,0,https://pikabu.ru/story/moshchnyiy_muzhik_byil_14058635,Мощный мужик был
14058635,395361627,0,Не против,Swam,0,https://pikabu.ru/story/moshchnyiy_muzhik_byil_14058635,Мощный мужик был
14058635,395359842,0,будем бить ракетами!,user8874803,0,https://pikabu.ru/story/moshchnyiy_muzhik_byil_14058635,Мощный мужик был
14058635,395358405,0,Это он королеву Англии на столе разложил?,user8914283,0,https://pikabu.ru/story/moshchnyiy_muzhik_byil_14058635,Мощный мужик был
14058635,395356371,0,"Блин, вроде он и не менялся..",suslovm,0,https://pikabu.ru/story/moshchnyiy_muzhik_byil_14058635,Мощный мужик был
14058635,395356150,0,,Calculon,0,https://pikabu.ru/story/moshchnyiy_muzhik_byil_14058635,Мощный мужик был
14058635,395355093,0,норм. охуенно,Armatura88,0,https://pikabu.ru/story/moshchnyiy_muzhik_byil_14058635,Мощный мужик был
14058635,395351983,0,он ьрампу речи пишет,Uncleyogurt007,0,https://pikabu.ru/story/moshchnyiy_muzhik_byil_14058635,Мощный мужик был
14058635,395351086,0,Этот Президент тоже ничего),coolpy,0,https://pikabu.ru/story/moshchnyiy_muzhik_byil_14058635,Мощный мужик был
14058635,395351003,0,,user10182790,0,https://pikabu.ru/story/moshchnyiy_muzhik_byil_14058635,Мощный мужик был
14058635,395347015,0,Вот ещё зачётные президенты,tyyr,0,https://pikabu.ru/story/moshchnyiy_muzhik_byil_14058635,Мощный мужик был
14058635,395347172,0,Никогда не нравился Лесли Нильсен в комедийном амплуа. Видел этого пару раз в нормальных ролях - гораздо органичнее смотрится.,TimurOrlov,,https://pikabu.ru/story/moshchnyiy_muzhik_byil_14058635,Мощный мужик был
14058635,395348415,0,А у нас такие у руля,user10375711,,https://pikabu.ru/story/moshchnyiy_muzhik_byil_14058635,Мощный мужик был
14058635,395347148,0,,Lepenson,,https://pikabu.ru/story/moshchnyiy_muzhik_byil_14058635,Мощный мужик был
14058635,395346705,0,А нормальный российский президент будет?,user9742918,,https://pikabu.ru/story/moshchnyiy_muzhik_byil_14058635,Мощный мужик был
14058635,395347050,0,Единственные президенты России. Медведев не считается. Это был не совсем президент.,Tulyaremiya,,https://pikabu.ru/story/moshchnyiy_muzhik_byil_14058635,Мощный мужик был
14058635,395367574,0,,Pikabuter007,,https://pikabu.ru/story/moshchnyiy_muzhik_byil_14058635,Мощный мужик был
14058635,395361512,0,А как фильм то называется и в чьем переводе лучше смотреть?,Ulcha73,,https://pikabu.ru/story/moshchnyiy_muzhik_byil_14058635,Мощный мужик был
14058635,395356212,0,пусть полежит тут,A3.ECbM,,https://pikabu.ru/story/moshchnyiy_muzhik_byil_14058635,Мощный мужик был
14058635,395346108,0,"А тот который в 30е голодающее Поволжье кормил, пока Москва хорошела, А тот который лендлиз дал, а тот который в 90 е гуманитрку отправлял???",kaydar87,,https://pikabu.ru/story/moshchnyiy_muzhik_byil_14058635,Мощный мужик был
14058635,395345294,0,По моему всего мира.,pipirkinaPadoctb,,https://pikabu.ru/story/moshchnyiy_muzhik_byil_14058635,Мощный мужик был
14058617,395339664,0,А если мах? Отличия есть? 🤔,Semenov75,1,https://pikabu.ru/story/vot_chto_budet_esli_skachat_yandeks_brauzer_na_samom_dele_14058617,Вот что будет если скачать яндекс браузер на самом деле
14058617,395341346,0,Кто такой Кортель и нахуя он за кем-то выезжает?,Tk1150,0,https://pikabu.ru/story/vot_chto_budet_esli_skachat_yandeks_brauzer_na_samom_dele_14058617,Вот что будет если скачать яндекс браузер на самом деле
14058617,395339903,0,"""За вами выехал кортель"" ? Может кортеж?",setka,0,https://pikabu.ru/story/vot_chto_budet_esli_skachat_yandeks_brauzer_na_samom_dele_14058617,Вот что будет если скачать яндекс браузер на самом деле
14058617,395339728,0,"Не. Это если начать пользоваться ""Макс"". Кстати. Если Макс централизован, то почему его ещё ни разу не отDDoSили?... 🤔",nonnname,0,https://pikabu.ru/story/vot_chto_budet_esli_skachat_yandeks_brauzer_na_samom_dele_14058617,Вот что будет если скачать яндекс браузер на самом деле
14058423,395340517,0,Аааааааааа!!!,DTerminator,61,https://pikabu.ru/story/nesmeshnyie_kartinki_i_bayanyi_vecher_130626_14058423,"НеСмешные картинки и баяны, вечер 13.06.26"
14058423,395339674,0,"когда коллега не знает про карты, но согласился зарубиться в очко",jjohnnik,30,https://pikabu.ru/story/nesmeshnyie_kartinki_i_bayanyi_vecher_130626_14058423,"НеСмешные картинки и баяны, вечер 13.06.26"
14058423,395340115,0,,Pro1OOnuB,22,https://pikabu.ru/story/nesmeshnyie_kartinki_i_bayanyi_vecher_130626_14058423,"НеСмешные картинки и баяны, вечер 13.06.26"
14058423,395343846,0,11,Zweideutigkeit,12,https://pikabu.ru/story/nesmeshnyie_kartinki_i_bayanyi_vecher_130626_14058423,"НеСмешные картинки и баяны, вечер 13.06.26"
14058423,395338371,0,Интересно к какому видео тот комментарий,grmbtl,11,https://pikabu.ru/story/nesmeshnyie_kartinki_i_bayanyi_vecher_130626_14058423,"НеСмешные картинки и баяны, вечер 13.06.26"
14058423,395338337,0,"Ох, не пупок это, ребята. Мы все вторичноротые, но лучше не гуглить.",OFF.NIK,18,https://pikabu.ru/story/nesmeshnyie_kartinki_i_bayanyi_vecher_130626_14058423,"НеСмешные картинки и баяны, вечер 13.06.26"
14058423,395358330,0,12. пизду настрой (с) #comment_283041383,D.Dushnila,12,https://pikabu.ru/story/nesmeshnyie_kartinki_i_bayanyi_vecher_130626_14058423,"НеСмешные картинки и баяны, вечер 13.06.26"
14058423,395341704,0,"Жила была добрая девушка Робин-гуд. У богатых она брала, а бедным - давала… (с)",chaivo,5,https://pikabu.ru/story/nesmeshnyie_kartinki_i_bayanyi_vecher_130626_14058423,"НеСмешные картинки и баяны, вечер 13.06.26"
14058423,395344424,0,"Что-то часто стало попадаться написание ""выЙграл"", это какой-то очередной загон вроде ""беЗплатно - безоплатно"" или что?",TPAKTOP150,7,https://pikabu.ru/story/nesmeshnyie_kartinki_i_bayanyi_vecher_130626_14058423,"НеСмешные картинки и баяны, вечер 13.06.26"
